Source,Destination
112188647432305746617,106910495542306514033
102915801446798382700,107033731246200681024
117361056103401565748,118254993345625377660
117680872003014443769,110877363259509543172
111965319170155055546,104896478495888175813
100923216452194411003,109590423597896078382
117265302061982152409,109813896768294978296
111220150614792065275,104560124403688998123
113351703941294630458,100073645661563176484
114870652491954460386,104668334905772892105
107534991451098430533,100043057758270223301
100221555167886931877,113493854651753327245
116407635616074189669,115507658258745024139
114757464889188562276,107375322906605680039
117766241773876813219,103216887847401478447
102038831382717835405,105841645449323318101
103341723446617438320,106707821265981413302
106862156479660675047,112105164797306466706
115723497250720724489,112063946124358686266
114122960748905067938,109140277806644720261
114850559479625069262,100110525811498968376
116407635616074189669,116207116265059961468
117388252776312694644,118292708268361843293
114853458007065354930,105152503384268783597
115723497250720724489,100535338638690515335
110379434263550065795,105152503384268783597
108482500385131341255,101629211371073711149
105598331474460267998,110656986166810342588
103912470393680459414,109813896768294978296
100535338638690515335,107590607834908463472
105539218412370809944,118391804356750520463
105076678694475690385,106100296973968329853
104644540170824315841,113863532089714339729
117220917963904171499,117068310245969878270
105598331474460267998,101567686389173421706
102038831382717835405,112662293249952729394
107612997855711957528,100856215453651990855
104591903036738260658,104794733870058284465
105902716863305090394,107968787521028284191
112433233162542061134,109923941665874520762
117527718645259277548,103184227409155950777
112330426094287690538,117429013107995808644
109342148209917802565,117560566693154728562
118340792148219128230,112105164797306466706
107565646610688820163,100940716892313727285
116766352265080910418,107045935786045013731
115623252983295760522,117556389603643931415
113612142759476883204,100834378485895409468
113175253983126961173,101560853443212199687
110348137481819778312,101441913939865423456
100333543044473222310,100313541166146935114
103616688306533110915,104356883036782964619
114650747666128230743,105551989431666449555
115663349712547159066,100217651363651256688
113514115429569600130,103054616523979211707
100377940347053808663,109596373340495798827
101052845941647002594,108346637271615594833
112658509879375652305,109789939743085010576
110446538727989465968,105084887709488317066
107534991451098430533,113625462103500841369
108958174760197809965,104987932455782713675
114742546997782116347,109446005446985447768
102766762874150493364,110402676895484917704
110446538727989465968,107672710521797409607
112960790583164686894,117609108850021717306
105228342880444036996,111538009015644508967
105015334290243649083,107527001343993112621
113514115429569600130,114951205049465295685
116339430670263519533,117144151300189136236
109446005446985447768,107926385284408156819
114857801937726299428,114850559479625069262
103859361322229323981,108189587050871927619
104687831543694050353,102216887206636463918
113554941842237111460,101567686389173421706
113340344488226387361,108869749635348559485
113180815516125966443,107117483540235115863
106992071744711893668,104441415299714065572
107727150903234299458,109829103207295789295
112188647432305746617,100872931924256445066
103020757351652425388,103389452828130864950
102522934609785480475,110347380425323822802
112188647432305746617,104174037294742207726
117297867503542100495,109043804130056015419
107022061436866576067,111395306401981598462
106507463771539639056,113612142759476883204
108466870039650470305,115459243651688775505
115663349712547159066,107808632970543448071
111091089527727420853,100258933461856349896
107527001343993112621,104743018975943257212
105076678694475690385,113686253941057080055
112651821425677274147,116366087532591682557
100974258168375166691,113686253941057080055
111121336912406932897,113895942978964425455
112375731670409469973,110318982509514011806
114122960748905067938,113686253941057080055
107833107845497630206,100300281975626912157
109877035555455451821,103135469583952620852
103616688306533110915,112424773829882275048
107379489464447013340,101057616370673656059
108322543021146059132,113384490254116477731
108079904701697074842,114870652491954460386
102889559256621132781,111965319170155055546
102829356913057400397,103912470393680459414
109823866624096356922,103795921262630398720
111159671558660040486,104390246098751387487
104508507682767510004,104895617958403173354
114092052797730247075,113006028898915385825
116040565882702717981,108439032486286528947
113202456305358222294,108246154658242260598
114742546997782116347,101222579319909953067
106724181552911298818,102476152658204495450
100487948960127602987,106450719398380308721
106930366760781442169,105923173045049725307
100241261662852079434,102797953003564182378
116513405135290689474,114685727151899977785
118340792148219128230,100209651993563042175
113340344488226387361,103827994744677907585
103020757351652425388,109454408494598337213
114466969251209334825,100411393388776865339
107395795129791787754,102600774742322762226
103341723446617438320,112375731670409469973
107926385284408156819,114469254206078607532
103693408904411606512,109813811254829685344
102904072906435195211,114308997625908526960
112450551749208408589,116302527527023675412
114870652491954460386,103484147548147545515
102179898810351096347,114466969251209334825
115221898088173734174,102341630040060852330
116785581294120406864,102034052532213921839
116766352265080910418,111246222621577046613
113003110209055466285,103693408904411606512
108056398297424061653,111162301399626566385
101222579319909953067,100329698645326486178
104428814384443083380,117421021456205115327
106027609527831583580,111395306401981598462
107833107845497630206,103907806627406122152
115106448444522478339,109854304647212696025
105598331474460267998,106198127150293840110
111035851894814840076,114717554329322767813
102665200552377966664,100075370731033242197
103341723446617438320,115772174763814642163
102255986016613110352,103827994744677907585
118301801570268856235,116807883656585676940
107211094246725549672,104629412415657030658
112188647432305746617,106682831104422461380
110865239138634754687,115221898088173734174
105146290850515029724,109504153335660824173
101283929962950159921,114853458007065354930
112216705550566244316,113941490892811952666
